,id,status,viralParams,pop,tau,phase
2108,2108,R,F,"[1.5, 1.5, 1.5, 1.5, 0.14999999999999997, 0.14999999999999997, 0.14999999999999997, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 0.014999999999999993, 0.014999999999999993, 0.014999999999999993, 0.14999999999999997, 0.14999999999999997, 0.14999999999999997, 1.5, 1.5, 1.5, 0.014999999999999993, 0.014999999999999993, 1.5, 1.5, 1.5, 1.5, 1.5, 0.14999999999999997, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 0.14999999999999997, 0.14999999999999997, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 0.14999999999999997, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 0.14999999999999997, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 0.14999999999999997, 0.14999999999999997, 1.5, 0.014999999999999993, 0.014999999999999993, 0.14999999999999997, 1.5, 1.5, 0.14999999999999997, 0.14999999999999997, 0.14999999999999997, 0.14999999999999997, 0.14999999999999997, 0.14999999999999997, 0.14999999999999997, 0.014999999999999993, 0.014999999999999993, 0.014999999999999993, 0.014999999999999993, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5]",516.0,515.0
2109,2109,S,,[],0.0,890.0
2110,2110,R,R,"[1.2860624999999997, 1.2860624999999997, 1.3537499999999998, 1.3537499999999998, 1.3537499999999998, 1.4249999999999998, 1.4249999999999998, 1.4249999999999998, 1.4249999999999998, 1.4249999999999998, 1.4249999999999998, 1.4249999999999998, 1.4249999999999998, 1.4249999999999998, 1.4249999999999998, 1.2860624999999997, 1.3537499999999998, 1.1026378359374995, 1.3537499999999998, 1.2217593749999998, 1.2217593749999995, 1.2217593749999995, 1.2217593749999995, 1.2217593749999995, 1.2217593749999995, 1.2217593749999995, 1.2217593749999995, 1.2860624999999997, 1.2860624999999997, 1.2860624999999997, 1.2860624999999997, 1.4249999999999998, 1.4249999999999998, 1.4249999999999998, 1.3537499999999998, 1.3537499999999998, 1.3537499999999998, 1.3537499999999998, 1.3537499999999998, 1.3537499999999998, 1.3537499999999998, 1.3537499999999998, 1.4249999999999998, 1.3537499999999998, 1.3537499999999998, 1.2860624999999997, 1.2860624999999997, 1.2860624999999997, 1.2860624999999997, 1.2217593749999998, 1.2217593749999998, 1.2217593749999998, 1.2860624999999999, 1.2860624999999999, 1.2217593749999998, 1.2860624999999999, 1.2217593749999998, 1.1026378359374995, 1.2217593749999995, 1.5, 1.5, 1.5, 1.5, 1.2860624999999999, 1.2860624999999999, 1.3537499999999998, 1.3537499999999998, 1.4249999999999998, 1.2217593749999995, 1.1606714062499996, 1.2860624999999997, 1.2860624999999997, 1.2217593749999995, 1.2860624999999997, 1.2860624999999997, 1.2860624999999997, 1.2860624999999997, 1.2860624999999997, 1.2860624999999997, 1.2217593749999995, 1.1606714062499994, 1.1606714062499994, 1.2217593749999995, 1.2217593749999995, 1.2217593749999995, 1.1606714062499994, 1.1026378359374993, 1.1026378359374993, 1.2217593749999995, 1.2217593749999995, 1.1026378359374993, 1.1026378359374993, 1.1026378359374993, 1.1026378359374993, 1.1026378359374993, 1.1606714062499994, 1.1606714062499994, 1.0475059441406245, 1.0475059441406245, 1.0475059441406245, 1.1026378359374995, 1.1026378359374995, 1.1026378359374998, 0.9951306469335935]",3.0,2.0
2111,2111,S,,[],0.0,903.0
2112,2112,S,,[],0.0,950.0
2113,2113,R,R,"[1.0475059441406243, 1.0475059441406243, 0.995130646933593, 0.995130646933593, 0.995130646933593, 1.0475059441406243, 1.0475059441406243, 1.0475059441406243, 1.0475059441406243, 1.0475059441406243, 1.1026378359374993, 1.1026378359374993, 1.1026378359374993, 1.0475059441406243, 0.995130646933593, 1.0475059441406245, 1.0475059441406245, 1.0475059441406245, 0.9453741145869136, 0.8532001384146894, 0.8981054088575678, 0.8981054088575678, 0.8981054088575678, 0.9951306469335932, 1.0475059441406245, 1.0475059441406245, 1.0475059441406245, 1.0475059441406245, 0.9453741145869136, 0.9951306469335932, 0.9951306469335932, 0.9951306469335932, 0.9951306469335932, 0.9951306469335932, 0.9951306469335932, 1.2217593749999995, 1.2217593749999995, 1.2217593749999995, 1.1606714062499994, 1.1606714062499994, 0.9951306469335932, 0.9951306469335932, 0.9951306469335932, 1.0475059441406245, 1.0475059441406245, 0.9951306469335932, 0.9951306469335932, 0.9951306469335932, 0.9951306469335932, 0.9951306469335932, 1.0475059441406245, 1.0475059441406245, 0.9951306469335932, 0.9951306469335932, 0.9951306469335932, 0.9951306469335932, 0.9951306469335932, 0.995130646933593, 1.1026378359374993, 1.1026378359374993, 1.0475059441406243, 1.0475059441406243, 0.995130646933593, 1.0475059441406243, 1.0475059441406243, 1.0475059441406243, 1.0475059441406243, 1.1026378359374993, 1.1026378359374993, 1.1026378359374993, 0.9453741145869133, 0.995130646933593, 0.995130646933593, 0.995130646933593, 0.8105401314939548, 0.8105401314939548, 0.8105401314939549, 0.8105401314939549, 0.8532001384146893, 0.8105401314939549, 0.8981054088575677, 0.8981054088575677, 0.9951306469335932, 0.9453741145869136, 0.8532001384146894, 0.8532001384146894, 0.8532001384146894, 0.9951306469335933, 0.9951306469335932, 1.1606714062499996, 1.1606714062499996, 1.1606714062499996, 1.1606714062499996, 0.9951306469335934, 0.9951306469335934, 1.0475059441406247, 0.9951306469335934, 1.0475059441406247, 1.0475059441406247, 1.1026378359374995, 1.1026378359374995, 1.1026378359374995, 1.1026378359374995, 1.0475059441406245, 1.1026378359374995, 1.1026378359374995]",22.0,21.0
2114,2114,S,,[],0.0,728.0
2115,2115,R,F,"[0.14999999999999997, 0.14999999999999997, 0.14999999999999997, 0.14999999999999997, 0.14999999999999997, 0.14999999999999997, 0.14999999999999997, 0.14999999999999997, 0.14999999999999997, 1.5, 1.5, 1.5, 1.5, 1.5, 0.014999999999999993, 0.014999999999999993, 0.14999999999999997, 0.14999999999999997, 0.14999999999999997, 0.14999999999999997, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 0.014999999999999993, 1.5, 1.5, 0.14999999999999997, 1.5, 1.5, 1.5, 0.14999999999999997, 0.14999999999999997, 0.14999999999999997, 0.14999999999999997, 0.14999999999999997, 1.5, 0.14999999999999997, 1.5, 1.5, 1.5, 1.5, 1.5, 0.14999999999999997, 0.14999999999999997, 0.14999999999999997, 1.5, 1.5, 1.5, 0.14999999999999997, 0.14999999999999997, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 0.014999999999999993, 0.014999999999999993, 1.5, 0.014999999999999993, 0.014999999999999993, 0.014999999999999993, 1.5, 1.5, 1.5, 1.5, 0.14999999999999997, 0.14999999999999997, 0.14999999999999997, 1.5, 1.5, 0.14999999999999997, 0.14999999999999997, 0.14999999999999997, 0.14999999999999997, 0.14999999999999997, 0.14999999999999997, 0.0014999999999999992, 0.0014999999999999992, 0.0014999999999999992, 0.0014999999999999992, 0.0014999999999999992, 0.0014999999999999992, 1.5, 0.14999999999999997, 0.14999999999999997, 1.5, 1.5, 0.014999999999999993, 0.14999999999999997, 0.14999999999999997, 0.14999999999999997, 0.14999999999999997, 0.14999999999999997, 0.14999999999999997, 0.14999999999999997, 0.14999999999999997, 0.14999999999999997]",512.0,511.0
2116,2116,R,F,"[1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 0.14999999999999997, 0.14999999999999997, 0.14999999999999997, 0.14999999999999997, 0.014999999999999993, 0.14999999999999997, 0.14999999999999997, 0.14999999999999997, 0.14999999999999997, 0.14999999999999997, 0.14999999999999997, 0.14999999999999997, 0.14999999999999997, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 0.14999999999999997, 0.14999999999999997, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 0.14999999999999997, 0.14999999999999997, 0.14999999999999997, 0.14999999999999997, 0.14999999999999997, 0.14999999999999997, 0.14999999999999997, 1.5, 1.5, 0.14999999999999997, 1.5, 1.5, 0.14999999999999997, 1.5, 1.5, 1.5, 0.14999999999999997, 1.5, 1.5, 0.14999999999999997, 0.14999999999999997, 1.5, 0.014999999999999993, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 0.14999999999999997, 0.014999999999999993, 1.5, 0.14999999999999997, 1.5, 0.14999999999999997, 0.14999999999999997, 0.14999999999999997, 0.14999999999999997, 0.14999999999999997, 0.014999999999999993, 1.5, 0.14999999999999997, 1.5, 1.5, 1.5, 1.5, 1.5, 0.14999999999999997, 1.5, 1.5]",743.0,742.0
2117,2117,S,,[],0.0,658.0
2118,2118,R,R,"[1.1026378359374993, 1.1026378359374993, 1.1026378359374993, 1.1606714062499994, 1.1606714062499994, 1.2217593749999995, 1.2217593749999995, 1.2860624999999997, 1.2217593749999995, 1.1026378359374995, 1.1026378359374995, 1.1026378359374995, 1.2217593749999995, 1.2217593749999995, 1.1026378359374995, 1.1026378359374995, 1.1606714062499994, 1.1606714062499994, 1.2217593749999995, 1.2217593749999995, 1.2860624999999997, 1.2860624999999997, 1.2860624999999997, 1.2217593749999995, 1.2217593749999995, 1.2217593749999995, 1.2217593749999995, 1.2217593749999995, 1.2217593749999995, 1.3537499999999998, 1.2860624999999997, 1.2860624999999997, 1.2860624999999997, 1.2860624999999997, 1.2860624999999997, 1.2860624999999997, 1.2860624999999997, 1.2860624999999997, 1.2860624999999997, 1.3537499999999998, 1.3537499999999998, 1.3537499999999998, 1.3537499999999998, 1.2860624999999997, 1.1606714062499996, 1.1606714062499996, 1.1606714062499996, 1.2860624999999997, 1.2860624999999997, 1.2860624999999997, 1.1606714062499994, 1.1606714062499996, 1.0475059441406245, 1.0475059441406245, 1.0475059441406245, 1.1026378359374995, 1.1026378359374995, 1.0475059441406245, 1.0475059441406245, 1.0475059441406245, 1.2860624999999997, 1.2217593749999995, 1.1606714062499994, 1.1606714062499996, 1.1606714062499996, 1.1606714062499996, 1.1606714062499996, 1.1026378359374995, 1.1026378359374995, 1.1026378359374995, 1.1026378359374995, 1.1026378359374995, 1.1026378359374995, 1.1026378359374995, 1.1026378359374995, 1.1606714062499996, 1.1606714062499996, 1.1606714062499996, 1.1026378359374995, 1.1026378359374995, 1.1606714062499996, 1.1026378359374995, 1.1606714062499996, 1.1606714062499996, 1.1606714062499996, 1.1606714062499996, 1.1026378359374995, 1.0475059441406245, 1.0475059441406245, 1.0475059441406245, 0.8981054088575678, 1.2860624999999997, 1.1606714062499996, 1.1606714062499996, 1.2860624999999997, 1.1606714062499996, 1.1606714062499996, 1.1606714062499996, 1.1026378359374995, 1.1026378359374995, 1.1026378359374995, 1.1026378359374995, 1.1026378359374995]",14.0,13.0
2119,2119,S,,[],0.0,548.0
2120,2120,R,F,"[0.14999999999999997, 0.14999999999999997, 1.5, 1.5, 1.5, 1.5, 0.14999999999999997, 0.14999999999999997, 0.14999999999999997, 0.14999999999999997, 0.14999999999999997, 1.5, 1.5, 1.5, 0.14999999999999997, 1.5, 1.5, 1.5, 1.5, 0.14999999999999997, 0.14999999999999997, 1.5, 1.5, 1.5, 1.5, 1.5, 0.14999999999999997, 0.14999999999999997, 0.14999999999999997, 1.5, 1.5, 1.5, 1.5, 0.14999999999999997, 0.14999999999999997, 0.14999999999999997, 0.14999999999999997, 1.5, 1.5, 1.5, 0.14999999999999997, 0.14999999999999997, 0.14999999999999997, 0.14999999999999997, 0.14999999999999997, 0.14999999999999997, 0.014999999999999993, 0.14999999999999997, 0.14999999999999997, 0.14999999999999997, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 0.14999999999999997, 1.5, 1.5, 1.5, 0.14999999999999997, 0.14999999999999997, 0.14999999999999997, 1.5, 1.5, 1.5, 1.5, 0.14999999999999997, 0.14999999999999997, 0.14999999999999997, 0.14999999999999997, 0.14999999999999997, 0.14999999999999997, 0.14999999999999997, 1.5, 1.5, 1.5, 1.5, 1.5, 0.14999999999999997, 1.5, 1.5, 1.5, 1.5, 0.14999999999999997, 0.14999999999999997, 0.14999999999999997, 0.14999999999999997, 0.14999999999999997, 0.014999999999999993, 1.5, 1.5, 0.14999999999999997, 0.14999999999999997, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 0.14999999999999997, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5]",936.0,935.0
2121,2121,E,F,"[1.5, 0.14999999999999997, 0.14999999999999997, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5]",999.0,998.0
2122,2122,R,R,"[1.3537499999999998, 1.3537499999999998, 1.2860624999999997, 1.2860624999999997, 1.2860624999999997, 1.3537499999999998, 1.3537499999999998, 1.3537499999999998, 1.0475059441406245, 1.0475059441406245, 1.0475059441406245, 1.1026378359374995, 1.1606714062499996, 1.1606714062499996, 1.1606714062499996, 1.1606714062499996, 1.1606714062499996, 1.1606714062499996, 1.1606714062499996, 1.1026378359374995, 1.1026378359374995, 1.1026378359374995, 1.1606714062499996, 1.0475059441406247, 1.0475059441406247, 1.0475059441406247, 1.1026378359374995, 1.1606714062499996, 1.2217593749999995, 1.2217593749999995, 1.2217593749999995, 1.2217593749999995, 1.2217593749999995, 1.2217593749999998, 1.2217593749999995, 1.2217593749999995, 1.2860624999999997, 1.2860624999999997, 1.2860624999999997, 1.1026378359374995, 1.2217593749999995, 1.2217593749999995, 1.2217593749999995, 1.2217593749999995, 1.2860624999999997, 1.2860624999999999, 1.2860624999999999, 1.2860624999999999, 1.2860624999999999, 1.1606714062499999, 1.1606714062499999, 1.1606714062499999, 1.2860624999999999, 1.2860624999999999, 1.3537499999999998, 1.3537499999999998, 1.3537499999999998, 1.4249999999999998, 1.4249999999999998, 1.4249999999999998, 1.4249999999999998, 1.4249999999999998, 1.3537499999999998, 1.3537499999999998, 1.2860624999999997, 1.3537499999999998, 1.3537499999999998, 1.2217593749999998, 1.2217593749999998, 1.2217593749999998, 1.2217593749999998, 1.3537499999999998, 1.3537499999999998, 1.3537499999999998, 1.2860624999999997, 1.2860624999999997, 1.1606714062499994, 1.1606714062499994, 1.2217593749999995, 1.2217593749999995, 1.1606714062499994, 1.1606714062499994, 1.1606714062499994, 1.2217593749999995, 1.2217593749999995, 1.1606714062499994, 1.2217593749999995, 1.2217593749999995, 1.2217593749999995, 1.2217593749999995, 1.2217593749999995, 1.0475059441406245, 1.0475059441406245, 1.0475059441406245, 0.9951306469335933, 1.1026378359374995, 1.2217593749999995, 1.1606714062499994, 1.1606714062499994, 1.1606714062499994, 1.1606714062499994]",10.0,9.0
2123,2123,S,,[],0.0,984.0
2124,2124,S,,[],0.0,932.0
2125,2125,S,,[],0.0,799.0
2126,2126,S,,[],0.0,844.0
2127,2127,R,R,"[0.8981054088575677, 0.8981054088575677, 1.1026378359374993, 0.9453741145869136, 0.9453741145869136, 0.9453741145869136, 0.9951306469335932, 0.9951306469335932, 0.9951306469335932, 0.9951306469335932, 0.9951306469335932, 1.1026378359374993, 1.1026378359374993, 1.0475059441406243, 0.995130646933593, 0.995130646933593, 0.995130646933593, 1.1606714062499994, 1.1026378359374993, 1.1026378359374995, 1.1026378359374995, 1.1026378359374993, 1.1026378359374993, 1.1026378359374993, 1.1606714062499994, 1.1606714062499994, 1.1026378359374993, 1.2217593749999995, 1.2217593749999995, 1.2217593749999995, 1.2217593749999995, 1.1606714062499996, 1.1606714062499996, 1.1606714062499996, 1.1606714062499996, 1.1606714062499996, 1.1606714062499994, 1.1606714062499994, 1.2860624999999997, 1.2860624999999997, 1.0475059441406245, 1.1026378359374995, 0.9951306469335931, 0.9951306469335931, 0.9951306469335931, 1.1606714062499994, 1.1606714062499994, 1.1606714062499994, 1.1606714062499994, 1.1606714062499994, 1.1026378359374995, 1.1606714062499994, 1.0475059441406245, 1.0475059441406245, 1.0475059441406245, 1.1026378359374993, 1.1026378359374993, 1.1606714062499994, 1.1606714062499994, 1.1606714062499994, 1.1026378359374993, 1.1026378359374993, 0.898105408857568, 0.8105401314939552, 0.8105401314939552, 0.9453741145869137, 0.7315124686732944, 0.7315124686732944, 0.7700131249192573, 0.7700131249192573, 0.8532001384146896, 0.8532001384146896, 0.8532001384146896, 0.9951306469335934, 0.9951306469335934, 0.9951306469335934, 1.1026378359374998, 1.0475059441406247, 1.1026378359374998, 1.1026378359374998, 1.1026378359374998, 0.9951306469335934, 0.9951306469335934, 1.0475059441406247, 1.0475059441406247, 1.0475059441406247, 0.9453741145869138, 0.9453741145869138, 0.9453741145869138, 0.9453741145869138, 1.0475059441406247, 1.0475059441406247, 1.0475059441406247, 0.9453741145869138, 0.9453741145869138, 0.9951306469335934, 0.9951306469335934, 0.9951306469335934, 0.9951306469335934, 0.6271805028287658, 0.5958214776873275, 0.5958214776873275]",14.0,13.0
2128,2128,R,F,"[1.5, 1.5, 1.5, 0.014999999999999993, 0.014999999999999993, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 0.014999999999999993, 0.014999999999999993, 0.014999999999999993, 0.14999999999999997, 0.14999999999999997, 0.014999999999999993, 0.014999999999999993, 0.014999999999999993, 0.014999999999999993, 1.5, 0.14999999999999997, 0.14999999999999997, 0.14999999999999997, 0.14999999999999997, 0.14999999999999997, 0.14999999999999997, 0.14999999999999997, 1.5, 1.5, 1.5, 1.5, 0.14999999999999997, 0.14999999999999997, 0.14999999999999997, 0.14999999999999997, 1.5, 1.5, 1.5, 0.14999999999999997, 0.14999999999999997, 0.14999999999999997, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 0.14999999999999997, 0.14999999999999997, 1.5, 1.5, 0.14999999999999997, 0.14999999999999997, 0.14999999999999997, 0.14999999999999997, 1.5, 1.5, 1.5, 1.5, 1.5, 0.14999999999999997, 0.14999999999999997, 1.5, 1.5, 1.5, 0.14999999999999997, 0.14999999999999997, 0.14999999999999997, 0.14999999999999997, 1.5, 1.5, 0.014999999999999993, 0.014999999999999993, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 0.014999999999999993, 0.014999999999999993, 0.014999999999999993, 0.14999999999999997, 0.14999999999999997, 1.5, 0.00014999999999999985, 0.00014999999999999985, 1.5, 1.5, 0.14999999999999997, 0.14999999999999997, 0.14999999999999997, 0.14999999999999997, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 0.14999999999999997, 0.14999999999999997]",294.0,293.0
2129,2129,S,,[],0.0,884.0
2130,2130,E,F,"[0.14999999999999997, 0.014999999999999993, 0.014999999999999993, 0.014999999999999993, 0.014999999999999993]",970.0,969.0
2131,2131,E,F,"[0.14999999999999997, 0.014999999999999993, 0.014999999999999993, 0.014999999999999993, 0.14999999999999997, 0.14999999999999997, 1.5, 1.5, 1.5, 1.5]",993.0,992.0
2132,2132,R,F,"[0.14999999999999997, 1.5, 1.5, 0.014999999999999993, 1.5, 1.5, 0.14999999999999997, 0.14999999999999997, 0.14999999999999997, 0.14999999999999997, 0.14999999999999997, 0.14999999999999997, 1.5, 1.5, 1.5, 0.14999999999999997, 1.5, 0.14999999999999997, 1.5, 1.5, 1.5, 1.5, 1.5, 0.14999999999999997, 0.14999999999999997, 0.14999999999999997, 0.14999999999999997, 0.14999999999999997, 1.5, 1.5, 1.5, 1.5, 0.14999999999999997, 0.014999999999999993, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 0.14999999999999997, 0.14999999999999997, 0.14999999999999997, 0.14999999999999997, 0.14999999999999997, 1.5, 1.5, 0.14999999999999997, 0.014999999999999993, 0.14999999999999997, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 0.001499999999999999, 0.14999999999999997, 0.14999999999999997, 0.014999999999999993, 0.014999999999999993, 1.5, 1.5, 1.5, 0.14999999999999997, 1.5, 0.14999999999999997, 0.14999999999999997, 0.14999999999999997, 0.014999999999999993, 0.014999999999999993, 1.5, 1.5, 1.5, 1.5, 1.5, 0.14999999999999997, 0.14999999999999997, 1.5, 0.14999999999999997, 0.14999999999999997, 0.14999999999999997, 0.14999999999999997, 0.14999999999999997, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 0.14999999999999997, 0.14999999999999997, 0.14999999999999997, 0.14999999999999997, 0.14999999999999997]",796.0,795.0
2133,2133,S,,[],0.0,725.0
2134,2134,R,F,"[1.5, 0.14999999999999997, 0.14999999999999997, 0.14999999999999997, 1.5, 1.5, 1.5, 1.5, 0.014999999999999993, 0.014999999999999993, 0.014999999999999993, 1.5, 0.001499999999999999, 0.14999999999999997, 0.14999999999999997, 1.5, 1.5, 1.5, 1.5, 0.14999999999999997, 1.5, 1.5, 0.014999999999999993, 0.014999999999999993, 0.014999999999999993, 1.5, 1.5, 1.5, 0.14999999999999997, 1.5, 1.5, 1.5, 1.5, 0.014999999999999993, 0.014999999999999993, 1.5, 1.5, 1.5, 0.014999999999999993, 0.014999999999999993, 1.5, 1.5, 1.5, 0.14999999999999997, 0.14999999999999997, 0.014999999999999993, 1.5, 1.5, 1.5, 1.5, 0.014999999999999993, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 0.14999999999999997, 1.5, 1.5, 0.14999999999999997, 0.14999999999999997, 0.14999999999999997, 0.14999999999999997, 1.5, 0.14999999999999997, 0.14999999999999997, 0.14999999999999997, 1.5, 0.14999999999999997, 1.5, 1.5, 0.14999999999999997, 0.14999999999999997, 0.14999999999999997, 0.14999999999999997, 1.5, 0.014999999999999993, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 0.014999999999999993, 1.5, 1.5, 0.14999999999999997, 0.14999999999999997, 1.5, 1.5, 1.5, 1.5, 0.14999999999999997, 0.14999999999999997, 0.14999999999999997, 0.14999999999999997, 1.5, 1.5, 0.014999999999999993, 0.014999999999999993, 0.014999999999999993, 0.014999999999999993, 0.014999999999999993, 1.5, 0.14999999999999997, 0.14999999999999997, 0.14999999999999997, 0.14999999999999997, 0.14999999999999997]",818.0,817.0
2135,2135,R,R,"[1.3537499999999998, 1.3537499999999998, 1.3537499999999998, 1.2860624999999997, 1.2860624999999997, 1.2860624999999997, 1.2217593749999995, 1.2217593749999995, 1.1606714062499996, 1.1606714062499996, 1.1606714062499996, 1.1606714062499996, 1.1606714062499996, 1.1606714062499996, 1.1026378359374995, 1.1026378359374995, 1.1606714062499996, 1.1026378359374995, 1.1026378359374995, 1.1026378359374995, 0.9951306469335933, 1.2217593749999995, 1.2217593749999995, 1.1026378359374995, 1.1026378359374995, 1.1026378359374995, 1.1026378359374995, 1.1026378359374995, 1.1026378359374995, 1.1026378359374995, 1.3537499999999998, 1.3537499999999998, 1.3537499999999998, 1.3537499999999998, 0.8981054088575683, 0.9951306469335937, 0.9951306469335937, 0.9951306469335937, 0.9951306469335937, 0.9951306469335937, 0.9951306469335937, 0.9951306469335937, 0.9951306469335937, 1.2217593749999998, 1.2217593749999998, 1.2217593749999998, 1.2217593749999998, 1.2860624999999999, 1.1606714062499999, 1.1606714062499999, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.2217593749999998, 1.2860624999999999, 1.2860624999999999, 1.2860624999999999, 1.2860624999999999, 1.5, 1.4249999999999998, 1.4249999999999998, 1.3537499999999998, 1.3537499999999998, 1.4249999999999998, 1.4249999999999998, 1.4249999999999998, 1.2860624999999997, 1.2860624999999997, 1.2860624999999997, 1.2860624999999997, 1.3537499999999998, 1.3537499999999998, 1.3537499999999998, 1.3537499999999998, 1.4249999999999998, 1.4249999999999998, 1.4249999999999998, 1.3537499999999998, 1.3537499999999998, 1.3537499999999998, 1.3537499999999998, 1.3537499999999998, 1.4249999999999998, 1.4249999999999998, 1.4249999999999998, 1.4249999999999998, 1.4249999999999998, 1.5, 1.5, 1.5, 1.4249999999999998, 1.5, 1.4249999999999998, 1.4249999999999998, 1.2860624999999999, 1.2860624999999999, 1.4249999999999998, 1.4249999999999998, 1.4249999999999998, 1.3537499999999998, 1.3537499999999998, 1.4249999999999998, 1.4249999999999998, 1.4249999999999998, 1.4249999999999998, 1.3537499999999998, 1.3537499999999998, 1.2217593749999998, 1.4249999999999998, 1.4249999999999998, 1.4249999999999998, 1.4249999999999998, 1.4249999999999998, 1.4249999999999998, 1.4249999999999998, 1.4249999999999998, 1.3537499999999998, 1.3537499999999998, 1.4249999999999998, 1.4249999999999998, 1.3537499999999998]",4.0,3.0
