,id,status,viralParams,pop,tau,phase
4608,4608,S,,[],0.0,88.0
4609,4609,R,R,"[1.0475059441406243, 1.1026378359374993, 0.770013124919257, 0.770013124919257, 0.995130646933593, 0.995130646933593, 0.995130646933593, 0.995130646933593, 0.995130646933593, 0.995130646933593, 0.995130646933593, 0.995130646933593, 0.995130646933593, 0.8532001384146892, 0.8981054088575676, 0.995130646933593, 0.995130646933593, 0.995130646933593, 0.995130646933593, 0.995130646933593, 0.9453741145869133, 0.9453741145869133, 0.9453741145869133, 0.995130646933593, 0.995130646933593, 0.995130646933593, 0.995130646933593, 0.995130646933593, 0.995130646933593, 0.9453741145869133, 0.9453741145869133, 0.995130646933593, 0.995130646933593, 0.9453741145869133, 0.9453741145869133, 0.9453741145869133, 0.9453741145869133, 1.0475059441406243, 1.0475059441406243, 0.995130646933593, 0.995130646933593, 0.8981054088575676, 0.9453741145869133, 0.9453741145869133, 0.8105401314939548, 1.0475059441406245, 1.0475059441406245, 1.0475059441406245, 0.9453741145869136, 0.9951306469335932, 0.9453741145869136, 0.9453741145869136, 0.9453741145869136, 0.9453741145869136, 0.8981054088575678, 1.1026378359374995, 1.0475059441406245, 1.1026378359374995, 1.1026378359374995, 1.0475059441406245, 0.8981054088575678, 1.0475059441406245, 1.0475059441406245, 1.0475059441406245, 0.8981054088575678, 0.9453741145869136, 0.8532001384146892, 0.8532001384146892, 0.8532001384146892, 0.9453741145869133, 0.9453741145869133, 0.9453741145869133, 0.8981054088575676, 1.0475059441406243, 1.0475059441406243, 0.995130646933593, 1.1606714062499994, 1.1606714062499994, 1.1606714062499994, 1.1606714062499994, 1.1606714062499994, 1.1606714062499994, 1.1606714062499994, 1.1026378359374993, 1.1026378359374993, 1.0475059441406243, 0.8981054088575678, 0.8532001384146894, 0.810540131493955, 0.6601900029776481, 0.6601900029776481, 0.810540131493955, 0.810540131493955, 0.810540131493955, 0.810540131493955, 0.810540131493955, 0.810540131493955, 0.7700131249192572, 0.810540131493955, 0.8532001384146894, 0.8532001384146894]",26.0,25.0
4610,4610,S,,[],0.0,8.0
4611,4611,S,,[],0.0,48.0
4612,4612,R,R,"[0.9453741145869137, 0.9453741145869137, 0.898105408857568, 0.8981054088575681, 0.8981054088575681, 0.8532001384146897, 0.8532001384146897, 0.898105408857568, 0.898105408857568, 0.9951306469335934, 0.9951306469335934, 0.9951306469335934, 0.9453741145869136, 0.9453741145869136, 0.9453741145869136, 0.8981054088575678, 0.8981054088575678, 0.8981054088575678, 1.0475059441406245, 1.0475059441406245, 0.9453741145869136, 1.0475059441406245, 1.1026378359374995, 1.1026378359374995, 1.0475059441406245, 1.0475059441406245, 1.1026378359374995, 1.1026378359374995, 1.1026378359374995, 1.0475059441406245, 1.0475059441406245, 1.0475059441406245, 1.0475059441406247, 1.0475059441406247, 1.0475059441406247, 0.9951306469335934, 0.9951306469335934, 1.1026378359374995, 0.9951306469335932, 1.0475059441406245, 1.0475059441406245, 1.1026378359374995, 1.1026378359374995, 1.1026378359374995, 1.1026378359374995, 0.9951306469335933, 0.9951306469335933, 1.1026378359374995, 1.1026378359374995, 1.0475059441406247, 1.0475059441406247, 1.0475059441406247, 1.0475059441406245, 0.9453741145869136, 1.1606714062499996, 1.1606714062499996, 1.1026378359374995, 1.1606714062499996, 1.1026378359374995, 1.0475059441406247, 1.0475059441406247, 1.0475059441406247, 0.9951306469335934, 1.1026378359374998, 1.1026378359374998, 0.9951306469335935, 0.9951306469335934, 0.9951306469335934, 0.9951306469335934, 0.9951306469335934, 0.9951306469335934, 0.9951306469335934, 0.9453741145869137, 0.9453741145869137, 1.2217593749999998, 1.2217593749999998, 1.2217593749999998, 1.2217593749999998, 1.2860624999999999, 1.2860624999999999, 1.2860624999999999, 1.2860624999999999, 1.2860624999999999, 1.2217593749999998, 1.2217593749999998, 1.2860624999999999, 1.2860624999999999, 1.35375, 1.35375, 1.35375, 1.35375, 1.35375, 1.35375, 1.2860624999999999, 1.2860624999999999, 1.2217593749999998, 1.221759375, 1.221759375, 1.1606714062499999, 1.35375, 1.2217593749999998, 1.2217593749999998, 1.2217593749999998, 1.1026378359374998]",3.0,2.0
4613,4613,S,,[],0.0,84.0
4614,4614,S,,[],0,0
4615,4615,S,,[],0,0
4616,4616,S,,[],0.0,67.0
4617,4617,S,,[],0.0,69.0
4618,4618,S,,[],0.0,33.0
4619,4619,S,,[],0.0,61.0
4620,4620,S,,[],0.0,49.0
4621,4621,S,,[],0,0
4622,4622,S,,[],0.0,64.0
4623,4623,S,,[],0.0,69.0
4624,4624,S,,[],0,0
4625,4625,S,,[],0.0,82.0
4626,4626,S,,[],0.0,88.0
4627,4627,S,,[],0.0,22.0
4628,4628,S,,[],0.0,58.0
4629,4629,S,,[],0.0,47.0
4630,4630,R,F,"[0.14999999999999997, 0.14999999999999997, 0.14999999999999997, 1.5, 1.5, 1.5, 0.14999999999999997, 0.14999999999999997, 0.14999999999999997, 1.5, 0.14999999999999997, 0.14999999999999997, 0.014999999999999993, 0.014999999999999993, 1.5, 0.14999999999999997, 0.14999999999999997, 0.014999999999999993, 0.14999999999999997, 0.014999999999999993, 1.5, 1.5, 0.14999999999999997, 0.14999999999999997, 0.14999999999999997, 0.14999999999999997, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 0.14999999999999997, 0.14999999999999997, 0.001499999999999999, 1.5, 0.14999999999999997, 0.14999999999999997, 0.14999999999999997, 1.5, 1.5, 1.5, 0.014999999999999993, 0.14999999999999997, 0.14999999999999997, 0.14999999999999997, 0.14999999999999997, 0.14999999999999997, 0.14999999999999997, 0.014999999999999993, 1.5, 1.5, 1.5, 1.5, 1.5, 0.14999999999999997, 0.14999999999999997, 0.14999999999999997, 1.5, 1.5, 1.5, 0.14999999999999997, 0.14999999999999997, 0.14999999999999997, 1.5, 1.5, 0.14999999999999997, 0.14999999999999997, 0.14999999999999997, 0.14999999999999997, 0.14999999999999997, 0.14999999999999997, 0.014999999999999993, 1.5, 1.5, 0.14999999999999997, 0.14999999999999997, 0.14999999999999997, 1.5, 0.14999999999999997, 0.14999999999999997, 1.5, 1.5, 0.14999999999999997, 0.14999999999999997, 0.14999999999999997, 1.5, 1.5, 1.5, 1.5, 0.14999999999999997, 0.14999999999999997, 0.14999999999999997, 0.14999999999999997, 1.5, 1.5, 1.5, 0.14999999999999997, 1.5, 1.5, 0.14999999999999997]",92.0,91.0
4631,4631,S,,[],0,0
4632,4632,S,,[],0,0
4633,4633,S,,[],0,0
4634,4634,S,,[],0,0
4635,4635,S,,[],0,0
4636,4636,S,,[],0,0
4637,4637,S,,[],0.0,27.0
4638,4638,S,,[],0,0
4639,4639,S,,[],0.0,64.0
4640,4640,S,,[],0.0,67.0
4641,4641,S,,[],0,0
4642,4642,S,,[],0.0,24.0
4643,4643,S,,[],0.0,69.0
4644,4644,S,,[],0.0,17.0
4645,4645,S,,[],0.0,7.0
4646,4646,S,,[],0,0
4647,4647,R,R,"[0.9453741145869136, 1.0475059441406245, 1.0475059441406245, 1.2860624999999997, 1.2860624999999997, 1.2860624999999997, 1.2217593749999995, 1.1026378359374993, 1.1026378359374993, 1.2217593749999995, 1.2217593749999995, 1.2217593749999995, 1.2217593749999995, 1.2217593749999995, 1.2217593749999995, 1.2217593749999995, 1.2217593749999995, 1.0475059441406245, 1.0475059441406245, 1.0475059441406245, 1.0475059441406245, 1.0475059441406245, 1.0475059441406245, 1.1026378359374995, 1.1026378359374995, 1.1606714062499996, 1.1606714062499996, 1.1606714062499996, 1.1606714062499996, 0.9951306469335934, 1.2860624999999997, 1.1026378359374993, 1.1026378359374993, 0.9951306469335931, 0.9951306469335931, 1.2217593749999995, 1.1606714062499994, 1.1606714062499994, 1.1606714062499994, 1.2217593749999995, 1.2217593749999995, 1.2217593749999995, 1.2217593749999995, 1.2860624999999997, 1.2217593749999995, 1.2217593749999995, 1.2217593749999995, 1.2217593749999995, 1.2217593749999995, 1.1606714062499994, 1.2217593749999995, 1.2217593749999995, 1.2217593749999995, 1.2217593749999995, 1.0475059441406245, 1.0475059441406243, 1.1026378359374993, 1.1026378359374993, 1.1026378359374993, 1.1026378359374993, 0.9951306469335932, 1.1026378359374993, 1.1026378359374993, 1.0475059441406245, 1.2217593749999995, 1.2217593749999995, 1.2217593749999995, 1.2217593749999995, 1.2217593749999995, 1.2217593749999995, 1.2217593749999995, 1.1606714062499994, 1.1606714062499994, 0.9453741145869136, 1.1606714062499994, 1.1606714062499994, 1.1026378359374993, 1.1026378359374993, 1.1026378359374993, 1.1026378359374993, 1.1606714062499994, 1.1606714062499994, 1.1026378359374993, 1.1026378359374993, 1.1026378359374993, 1.1026378359374993, 1.1026378359374993, 1.1026378359374993, 1.1606714062499994, 0.9951306469335932, 0.9951306469335932, 0.9951306469335932, 1.0475059441406245, 1.0475059441406245, 1.0475059441406245, 1.0475059441406245, 1.1026378359374995, 1.1026378359374995, 1.1026378359374993, 1.1026378359374993, 1.0475059441406243, 1.0475059441406243]",22.0,21.0
4648,4648,S,,[],0,0
4649,4649,S,,[],0,0
4650,4650,S,,[],0.0,94.0
4651,4651,S,,[],0,0
4652,4652,S,,[],0,0
4653,4653,S,,[],0.0,93.0
4654,4654,S,,[],0,0
4655,4655,S,,[],0.0,92.0
4656,4656,S,,[],0.0,36.0
4657,4657,S,,[],0,0
4658,4658,S,,[],0.0,9.0
4659,4659,S,,[],0.0,51.0
4660,4660,S,,[],0.0,59.0
4661,4661,S,,[],0,0
4662,4662,S,,[],0.0,155.0
4663,4663,S,,[],0,0
4664,4664,S,,[],0.0,55.0
4665,4665,S,,[],0,0
4666,4666,S,,[],0,0
4667,4667,R,R,"[1.3537499999999998, 1.3537499999999998, 1.3537499999999998, 1.4249999999999998, 1.3537499999999998, 1.3537499999999998, 1.4249999999999998, 1.4249999999999998, 1.4249999999999998, 1.4249999999999998, 1.4249999999999998, 1.4249999999999998, 1.4249999999999998, 1.2217593749999998, 1.1606714062499996, 1.2860624999999997, 1.4249999999999998, 1.4249999999999998, 1.4249999999999998, 1.4249999999999998, 1.3537499999999998, 1.3537499999999998, 1.4249999999999998, 1.1606714062499996, 1.2860624999999997, 1.2217593749999995, 1.2217593749999995, 1.2860624999999997, 1.2217593749999995, 1.2217593749999995, 1.2860624999999997, 1.2860624999999997, 1.2860624999999997, 1.2860624999999997, 1.3537499999999998, 1.3537499999999998, 1.3537499999999998, 1.3537499999999998, 1.3537499999999998, 1.3537499999999998, 1.2860624999999997, 1.2860624999999997, 1.3537499999999998, 1.2860624999999997, 1.3537499999999998, 1.1606714062499999, 1.1606714062499999, 1.2860624999999999, 1.2860624999999999, 1.2860624999999999, 1.2860624999999999, 1.2860624999999999, 1.2860624999999999, 1.3537499999999998, 1.2860624999999997, 1.4249999999999998, 1.4249999999999998, 1.4249999999999998, 1.4249999999999998, 1.4249999999999998, 1.4249999999999998, 1.4249999999999998, 1.4249999999999998, 1.3537499999999998, 1.3537499999999998, 1.4249999999999998, 1.4249999999999998, 1.2860624999999999, 1.2860624999999999, 1.2217593749999998, 1.3537499999999998, 1.3537499999999998, 1.3537499999999998, 1.3537499999999998, 1.3537499999999998, 1.2860624999999997, 1.2860624999999997, 1.2860624999999997, 1.2860624999999997, 1.2860624999999997, 1.2860624999999997, 1.2860624999999997, 1.2860624999999997, 1.2860624999999997, 1.2217593749999995, 1.3537499999999998, 1.3537499999999998, 1.3537499999999998, 1.3537499999999998, 1.3537499999999998, 1.2860624999999997, 1.2860624999999997, 1.2217593749999998, 1.2217593749999998, 1.2217593749999998, 1.1026378359374995, 1.1026378359374995, 1.1026378359374998, 1.2217593749999998, 1.2217593749999998, 1.2217593749999998, 1.2217593749999998, 1.2217593749999998, 1.2217593749999998, 1.2217593749999998, 1.2217593749999998, 1.2217593749999998, 1.2217593749999998, 1.047505944140625, 1.047505944140625, 1.1026378359374998, 1.1026378359374998, 1.0475059441406247, 1.0475059441406247, 1.0475059441406247, 1.0475059441406247, 1.2860624999999999, 1.2860624999999999, 1.35375, 1.35375, 1.35375, 1.35375, 1.35375, 1.2217593749999998, 1.1606714062499999, 1.1606714062499999, 1.2860624999999999, 1.35375, 1.35375, 1.2860624999999999, 1.2860624999999999, 1.2860624999999999, 1.2860624999999999, 1.2860624999999999, 1.2860624999999999, 1.2860624999999999, 1.2860624999999999, 1.2860624999999999, 1.2860624999999999, 1.2860624999999999, 1.2860624999999999, 1.2860624999999999]",1.0,0.0
4668,4668,S,,[],0.0,25.0
4669,4669,S,,[],0.0,79.0
4670,4670,S,,[],0,0
4671,4671,S,,[],0.0,27.0
4672,4672,S,,[],0.0,66.0
4673,4673,S,,[],0.0,42.0
4674,4674,S,,[],0,0
4675,4675,S,,[],0.0,117.0
4676,4676,S,,[],0.0,91.0
4677,4677,S,,[],0.0,66.0
4678,4678,S,,[],0,0
4679,4679,R,R,"[1.1606714062499996, 1.1606714062499996, 1.3537499999999998, 1.3537499999999998, 1.3537499999999998, 1.3537499999999998, 1.3537499999999998, 1.3537499999999998, 1.3537499999999998, 1.3537499999999998, 1.2860624999999997, 1.2860624999999997, 1.4249999999999998, 1.4249999999999998, 1.4249999999999998, 1.4249999999999998, 1.3537499999999998, 1.3537499999999998, 1.3537499999999998, 1.3537499999999998, 1.3537499999999998, 1.3537499999999998, 1.5, 1.5, 1.4249999999999998, 1.4249999999999998, 1.2860624999999997, 1.1606714062499996, 1.1606714062499996, 1.2217593749999998, 1.3537499999999998, 1.3537499999999998, 1.2217593749999998, 1.2217593749999998, 1.2217593749999998, 1.2217593749999998, 1.2217593749999998, 1.2860624999999997, 1.2860624999999997, 1.2860624999999997, 1.3537499999999998, 1.3537499999999998, 1.3537499999999998, 1.3537499999999998, 1.2217593749999995, 1.2217593749999995, 1.2217593749999995, 1.2217593749999995, 1.2217593749999995, 1.2217593749999995, 1.2217593749999995, 1.2217593749999995, 1.2217593749999995, 1.2217593749999995, 1.2217593749999995, 1.2217593749999995, 1.3537499999999998, 1.3537499999999998, 1.2217593749999995, 1.2217593749999995, 1.2217593749999995, 1.2860624999999997, 1.2860624999999997, 1.2860624999999997, 1.1026378359374995, 1.1026378359374995, 1.2217593749999995, 1.3537499999999998, 1.3537499999999998, 1.3537499999999998, 1.2860624999999997, 1.2860624999999997, 1.2860624999999997, 1.3537499999999998, 1.3537499999999998, 1.3537499999999998, 1.3537499999999998, 1.3537499999999998, 1.3537499999999998, 1.2217593749999998, 1.1606714062499996, 1.2217593749999998, 1.2217593749999998, 1.2217593749999998, 1.2217593749999998, 1.2217593749999998, 1.2217593749999998, 1.2217593749999998, 1.3537499999999998, 1.3537499999999998, 1.3537499999999998, 1.3537499999999998, 1.2860624999999997, 1.2860624999999997, 1.2860624999999997, 1.2860624999999997, 1.2860624999999997, 1.3537499999999998, 1.3537499999999998, 1.3537499999999998, 1.3537499999999998, 1.3537499999999998, 1.3537499999999998, 1.3537499999999998, 1.3537499999999998, 1.1026378359374998, 1.1026378359374998, 1.1026378359374998, 1.1026378359374998, 1.0475059441406247, 1.0475059441406247, 1.2217593749999998, 1.2217593749999998, 1.2217593749999998, 1.2217593749999998, 1.2217593749999998, 1.2217593749999998, 1.1026378359374998, 1.1606714062499996, 1.2217593749999998, 1.2217593749999998, 1.2217593749999998, 1.2217593749999998, 1.2217593749999998, 0.9951306469335935, 1.2217593749999998, 1.2217593749999998, 1.2860624999999997, 1.2860624999999997, 1.2217593749999995, 1.2217593749999995, 1.2860624999999997, 1.2860624999999997, 1.2860624999999997, 1.2860624999999997, 1.2860624999999997, 1.1606714062499994, 1.1606714062499994, 1.1606714062499994, 1.2217593749999995, 1.2217593749999995, 1.2217593749999995, 1.1606714062499996]",4.0,3.0
4680,4680,S,,[],0.0,48.0
4681,4681,R,R,"[1.0475059441406243, 0.995130646933593, 1.1026378359374993, 1.1026378359374993, 0.8532001384146894, 0.8981054088575678, 0.8981054088575678, 0.9453741145869136, 0.9453741145869136, 0.9453741145869136, 0.9453741145869136, 1.1606714062499994, 1.1606714062499994, 1.0475059441406245, 1.0475059441406245, 1.1026378359374993, 1.1026378359374993, 1.1026378359374993, 1.1026378359374993, 0.9951306469335931, 1.1026378359374993, 1.2217593749999995, 1.2217593749999995, 1.2217593749999995, 1.1606714062499994, 1.0475059441406243, 1.0475059441406243, 1.0475059441406243, 1.0475059441406243, 0.9453741145869136, 0.9453741145869136, 0.9453741145869136, 0.9951306469335932, 0.995130646933593, 0.995130646933593, 0.995130646933593, 0.995130646933593, 0.995130646933593, 0.995130646933593, 0.995130646933593, 0.995130646933593, 1.1026378359374993, 1.1606714062499994, 1.0475059441406245, 1.0475059441406245, 1.0475059441406245, 1.0475059441406245, 1.0475059441406245, 1.0475059441406245, 0.9951306469335932, 0.9951306469335932, 1.1606714062499994, 1.1606714062499994, 1.1606714062499994, 1.1606714062499994, 1.0475059441406243, 1.0475059441406243, 1.0475059441406243, 1.0475059441406243, 1.1026378359374993, 1.0475059441406243, 0.995130646933593, 0.9951306469335932, 1.1026378359374993, 0.9951306469335931, 0.9951306469335931, 0.9951306469335931, 1.1606714062499994, 1.1606714062499994, 0.995130646933593, 0.995130646933593, 0.995130646933593, 0.995130646933593, 0.995130646933593, 0.995130646933593, 1.0475059441406243, 1.0475059441406243, 1.1026378359374993, 1.1026378359374993, 1.1026378359374993, 1.1026378359374993, 0.9951306469335932, 0.9951306469335932, 0.9951306469335932, 0.9951306469335932, 0.995130646933593, 0.995130646933593, 0.995130646933593, 0.995130646933593, 0.9453741145869136, 1.0475059441406245, 0.9453741145869136, 0.9453741145869136, 0.810540131493955, 0.9453741145869136, 0.8532001384146894, 0.9453741145869136, 0.8981054088575678, 0.9453741145869136, 0.9453741145869136, 0.9453741145869136]",12.0,11.0
4682,4682,S,,[],0,0
4683,4683,S,,[],0.0,42.0
4684,4684,S,,[],0.0,20.0
4685,4685,S,,[],0.0,75.0
4686,4686,S,,[],0.0,87.0
4687,4687,S,,[],0.0,32.0
4688,4688,R,R,"[1.0475059441406243, 1.0475059441406243, 0.8981054088575678, 0.9453741145869136, 0.9453741145869136, 1.2217593749999995, 1.2217593749999995, 1.2217593749999995, 1.2217593749999995, 1.1606714062499996, 1.2860624999999997, 1.2860624999999997, 1.2860624999999997, 1.2860624999999997, 1.2217593749999995, 1.1606714062499994, 1.1606714062499994, 1.0475059441406245, 1.0475059441406245, 1.0475059441406245, 1.0475059441406245, 1.1606714062499994, 1.1606714062499994, 1.1606714062499994, 1.1606714062499994, 1.0475059441406245, 1.0475059441406245, 1.0475059441406245, 1.0475059441406245, 1.0475059441406245, 1.1606714062499996, 1.1606714062499996, 1.2217593749999998, 1.1606714062499994, 1.1606714062499994, 1.1606714062499994, 1.2217593749999995, 1.2217593749999995, 1.1606714062499994, 1.2217593749999995, 1.0475059441406245, 1.0475059441406245, 1.0475059441406245, 1.0475059441406245, 1.1026378359374995, 1.1026378359374995, 1.0475059441406245, 1.0475059441406245, 1.2860624999999997, 1.1026378359374993, 1.1026378359374993, 1.1026378359374993, 1.1026378359374993, 1.1026378359374993, 1.1026378359374993, 1.1026378359374993, 1.1026378359374993, 1.2217593749999995, 1.2860624999999997, 1.2860624999999997, 1.2860624999999997, 1.2217593749999995, 1.0475059441406245, 1.0475059441406245, 1.0475059441406245, 1.1026378359374995, 1.2217593749999995, 0.8532001384146896, 0.9951306469335934, 0.9951306469335934, 0.9951306469335934, 0.9951306469335934, 0.8981054088575681, 0.8981054088575681, 0.9951306469335934, 0.8532001384146897, 0.8532001384146897, 0.8532001384146897, 0.9951306469335934, 0.9453741145869137, 0.9453741145869137, 0.9453741145869137, 0.8532001384146896, 0.8532001384146896, 0.8532001384146896, 0.898105408857568, 0.898105408857568, 0.898105408857568, 1.1606714062499996, 1.1606714062499996, 1.0475059441406247, 0.9951306469335933, 1.0475059441406245, 1.0475059441406245, 1.0475059441406245, 0.9453741145869136, 0.9951306469335932, 0.9951306469335932, 1.0475059441406243, 1.1026378359374993, 1.1026378359374995, 1.1026378359374995, 1.1026378359374995, 1.1026378359374995, 1.1606714062499996, 0.9453741145869137, 0.9951306469335934, 0.9951306469335934, 0.9951306469335934, 0.9951306469335934]",4.0,3.0
4689,4689,S,,[],0,0
4690,4690,R,R,"[0.9951306469335932, 0.9951306469335932, 0.9951306469335932, 1.0475059441406245, 1.0475059441406245, 1.1026378359374995, 0.9453741145869137, 0.9453741145869137, 0.9453741145869137, 0.9951306469335934, 1.2860624999999997, 1.2860624999999997, 1.1606714062499994, 1.1606714062499994, 1.1606714062499994, 1.1606714062499994, 1.1606714062499994, 1.1606714062499994, 1.1606714062499994, 1.1606714062499994, 1.1606714062499994, 1.1606714062499994, 1.2217593749999995, 1.2217593749999995, 1.2217593749999995, 1.2217593749999995, 1.2860624999999997, 1.2217593749999995, 1.2217593749999995, 1.2217593749999995, 1.2217593749999995, 1.2217593749999995, 1.2217593749999995, 1.2217593749999995, 1.2217593749999995, 1.2217593749999995, 1.1606714062499994, 1.1606714062499994, 1.1606714062499994, 1.1606714062499994, 1.1026378359374993, 1.2217593749999995, 1.2217593749999995, 1.2217593749999995, 1.2217593749999995, 1.3537499999999998, 1.2217593749999998, 1.2217593749999998, 1.2860624999999997, 1.3537499999999998, 1.3537499999999998, 1.3537499999999998, 1.3537499999999998, 1.3537499999999998, 1.2860624999999997, 1.2860624999999997, 1.0475059441406245, 1.0475059441406245, 1.1026378359374995, 1.1026378359374995, 1.1026378359374995, 1.1026378359374995, 0.9951306469335933, 0.9951306469335933, 0.9951306469335933, 1.0475059441406245, 1.1606714062499994, 1.1606714062499994, 1.1606714062499994, 1.2217593749999995, 1.1606714062499994, 1.2217593749999995, 1.2217593749999995, 1.2217593749999995, 1.1606714062499994, 1.1606714062499994, 1.1606714062499994, 1.1606714062499994, 1.1606714062499994, 1.1606714062499994, 1.1606714062499994, 1.1606714062499994, 0.9951306469335934, 1.1026378359374995, 1.2217593749999995, 1.2217593749999995, 1.1606714062499994, 1.1606714062499994, 1.1606714062499994, 1.1606714062499994, 0.9453741145869133, 0.9453741145869133, 0.8981054088575676, 0.995130646933593, 1.1026378359374993, 1.1026378359374993, 1.1026378359374993, 1.1026378359374993, 1.1026378359374993, 1.0475059441406245, 1.1606714062499994, 1.1606714062499994, 1.1026378359374993, 1.1026378359374993, 1.0475059441406243, 1.0475059441406243, 0.995130646933593, 1.0475059441406243, 1.1606714062499994, 1.1606714062499994, 1.1606714062499994, 1.1606714062499994, 1.1606714062499994, 1.1606714062499994, 1.2217593749999995, 1.2217593749999995, 1.2217593749999995, 1.2217593749999995, 1.2217593749999995, 1.1606714062499994, 1.1606714062499994, 1.1606714062499994, 1.0475059441406245, 0.9951306469335932, 0.9951306469335932, 0.9453741145869136, 1.1026378359374995]",21.0,20.0
4691,4691,S,,[],0.0,37.0
4692,4692,S,,[],0.0,60.0
4693,4693,S,,[],0,0
4694,4694,S,,[],0,0
4695,4695,S,,[],0,0
4696,4696,S,,[],0,0
4697,4697,S,,[],0.0,65.0
4698,4698,S,,[],0.0,95.0
4699,4699,S,,[],0,0
4700,4700,S,,[],0.0,11.0
4701,4701,R,R,"[0.8532001384146892, 0.8532001384146892, 0.995130646933593, 0.8532001384146892, 0.8532001384146892, 0.995130646933593, 0.995130646933593, 0.8532001384146893, 0.8532001384146893, 0.9453741145869133, 0.995130646933593, 0.8981054088575676, 0.9951306469335932, 0.9951306469335932, 0.9453741145869136, 1.0475059441406245, 1.0475059441406245, 1.0475059441406245, 1.0475059441406245, 1.0475059441406245, 1.0475059441406243, 1.0475059441406243, 1.0475059441406243, 0.9453741145869133, 0.9453741145869133, 0.995130646933593, 1.1026378359374993, 1.1026378359374993, 1.1026378359374993, 1.1026378359374993, 1.1026378359374993, 1.1026378359374993, 1.1026378359374993, 1.1026378359374993, 1.1026378359374993, 1.0475059441406243, 1.0475059441406243, 0.9453741145869134, 0.9951306469335931, 0.9951306469335931, 1.1606714062499994, 1.2217593749999995, 1.2217593749999995, 1.2217593749999995, 1.2217593749999995, 1.2217593749999995, 1.2217593749999995, 1.2217593749999995, 1.2217593749999995, 1.1606714062499994, 1.2217593749999995, 1.2217593749999995, 1.2217593749999995, 1.2217593749999995, 1.1026378359374993, 1.1026378359374993, 1.1026378359374993, 1.1606714062499994, 1.1606714062499994, 1.1606714062499994, 1.1606714062499994, 1.0475059441406243, 1.1026378359374993, 1.0475059441406243, 1.0475059441406243, 1.0475059441406243, 1.0475059441406245, 1.2217593749999995, 1.2217593749999995, 1.2217593749999995, 1.1026378359374993, 1.1026378359374993, 0.9951306469335931, 0.9951306469335931, 1.1026378359374993, 1.1026378359374993, 1.1026378359374993, 1.1606714062499994, 1.1606714062499994, 1.1606714062499994, 1.1606714062499994, 1.1606714062499994, 1.1606714062499994, 0.9951306469335931, 1.2217593749999995, 1.2217593749999995, 1.2217593749999995, 1.2217593749999995, 0.9951306469335931, 0.8981054088575678, 0.8981054088575678, 0.8981054088575678, 0.9453741145869136, 0.9453741145869136, 1.2217593749999995, 1.2217593749999995, 1.2217593749999995, 1.2217593749999995, 1.2217593749999995, 1.2217593749999995, 1.2217593749999995, 1.2217593749999995, 1.2217593749999995, 1.2217593749999995, 1.2217593749999995]",23.0,22.0
4702,4702,S,,[],0.0,49.0
4703,4703,S,,[],0,0
4704,4704,S,,[],0.0,79.0
4705,4705,S,,[],0.0,91.0
4706,4706,S,,[],0.0,117.0
4707,4707,S,,[],0.0,83.0
4708,4708,S,,[],0.0,116.0
4709,4709,S,,[],0,0
4710,4710,R,R,"[0.8532001384146894, 0.8532001384146894, 0.8532001384146894, 0.995130646933593, 0.995130646933593, 1.0475059441406243, 1.1026378359374993, 1.1026378359374993, 1.1606714062499994, 1.2217593749999995, 1.1026378359374993, 1.1026378359374993, 1.1026378359374993, 1.1026378359374993, 1.0475059441406245, 1.0475059441406245, 1.0475059441406245, 1.2217593749999995, 1.2217593749999995, 1.2217593749999995, 1.2217593749999995, 1.2217593749999995, 1.2217593749999995, 1.2217593749999995, 1.2217593749999995, 1.2217593749999995, 1.2217593749999995, 1.0475059441406245, 1.0475059441406245, 0.9951306469335932, 1.0475059441406245, 1.0475059441406245, 1.0475059441406245, 1.0475059441406245, 0.9951306469335932, 1.0475059441406245, 0.9951306469335932, 0.8981054088575678, 0.8981054088575678, 0.8981054088575678, 0.8532001384146894, 0.8532001384146894, 0.8532001384146894, 0.8532001384146894, 0.9453741145869136, 0.9453741145869136, 1.0475059441406245, 1.0475059441406245, 1.1026378359374995, 1.1026378359374995, 1.1026378359374995, 0.9951306469335934, 0.9951306469335934, 0.9951306469335934, 1.1606714062499996, 1.1606714062499996, 1.0475059441406247, 1.0475059441406247, 1.1026378359374995, 1.1606714062499996, 1.1606714062499996, 1.1606714062499996, 1.1026378359374995, 1.1026378359374995, 1.1026378359374995, 1.0475059441406245, 1.0475059441406245, 0.9453741145869136, 1.1026378359374995, 1.1026378359374995, 0.8981054088575678, 0.8981054088575678, 1.1606714062499996, 1.1026378359374995, 1.1026378359374995, 1.1026378359374995, 1.1026378359374995, 1.1026378359374995, 1.0475059441406245, 1.2860624999999997, 1.2860624999999997, 1.2860624999999997, 1.2860624999999997, 1.2860624999999997, 1.2860624999999997, 1.1026378359374995, 1.0475059441406245, 1.0475059441406245, 1.2217593749999998, 1.2217593749999998, 1.2217593749999998, 1.2217593749999998, 1.2217593749999998, 1.1026378359374998, 1.1026378359374998, 1.2860624999999999, 0.9453741145869138, 1.0475059441406247, 1.0475059441406247, 1.0475059441406247, 1.0475059441406247, 1.0475059441406247, 0.9453741145869137, 0.9453741145869137]",6.0,5.0
4711,4711,S,,[],0.0,10.0
4712,4712,S,,[],0.0,73.0
4713,4713,S,,[],0.0,95.0
4714,4714,S,,[],0,0
