,id,status,infection_nb,viralParams,incubation_time,k
835,835,R,3.0,"{'sb': 0.5, 'sd': 0.9, 'mu': 0.1}",0.0,0.0
836,836,R,3.0,"{'sb': 0.5, 'sd': 0.9, 'mu': 0.1}",0.0,0.0
837,837,R,3.0,"{'sb': 0.5, 'sd': 0.9, 'mu': 0.1}",0.0,0.0
838,838,R,3.0,"{'sb': 0.5, 'sd': 0.9, 'mu': 0.1}",0.0,0.0
839,839,R,3.0,"{'sb': 0.5, 'sd': 0.9, 'mu': 0.1}",0.0,0.0
840,840,E,49.0,"{'sb': 0.5, 'sd': 0.05, 'mu': 0.1}",-75.0,5.0
841,841,R,3.0,"{'sb': 0.5, 'sd': 0.9, 'mu': 0.1}",0.0,0.0
842,842,R,3.0,"{'sb': 0.5, 'sd': 0.9, 'mu': 0.1}",0.0,0.0
843,843,R,3.0,"{'sb': 0.5, 'sd': 0.9, 'mu': 0.1}",0.0,0.0
844,844,R,3.0,"{'sb': 0.5, 'sd': 0.9, 'mu': 0.1}",0.0,0.0
845,845,R,3.0,"{'sb': 0.5, 'sd': 0.9, 'mu': 0.1}",0.0,0.0
846,846,R,6.0,"{'sb': 0.5, 'sd': 0.05, 'mu': 0.1}",0.0,5.0
847,847,R,3.0,"{'sb': 0.5, 'sd': 0.9, 'mu': 0.1}",0.0,0.0
848,848,R,8.0,"{'sb': 0.5, 'sd': 0.05, 'mu': 0.1}",0.0,5.0
849,849,R,3.0,"{'sb': 0.5, 'sd': 0.9, 'mu': 0.1}",0.0,0.0
850,850,R,3.0,"{'sb': 0.5, 'sd': 0.05, 'mu': 0.1}",0.0,4.0
851,851,R,3.0,"{'sb': 0.5, 'sd': 0.9, 'mu': 0.1}",0.0,0.0
852,852,R,27.0,"{'sb': 0.5, 'sd': 0.05, 'mu': 0.1}",0.0,5.0
853,853,R,3.0,"{'sb': 0.5, 'sd': 0.9, 'mu': 0.1}",0.0,0.0
854,854,R,3.0,"{'sb': 0.5, 'sd': 0.9, 'mu': 0.1}",0.0,0.0
855,855,R,3.0,"{'sb': 0.5, 'sd': 0.9, 'mu': 0.1}",0.0,0.0
856,856,R,3.0,"{'sb': 0.5, 'sd': 0.9, 'mu': 0.1}",0.0,0.0
857,857,R,3.0,"{'sb': 0.5, 'sd': 0.9, 'mu': 0.1}",0.0,0.0
858,858,R,3.0,"{'sb': 0.5, 'sd': 0.9, 'mu': 0.1}",0.0,0.0
859,859,R,3.0,"{'sb': 0.5, 'sd': 0.9, 'mu': 0.1}",0.0,0.0
860,860,R,3.0,"{'sb': 0.5, 'sd': 0.9, 'mu': 0.1}",0.0,0.0
861,861,R,3.0,"{'sb': 0.5, 'sd': 0.9, 'mu': 0.1}",0.0,0.0
862,862,R,3.0,"{'sb': 0.5, 'sd': 0.05, 'mu': 0.1}",0.0,5.0
863,863,R,3.0,"{'sb': 0.5, 'sd': 0.9, 'mu': 0.1}",0.0,0.0
864,864,R,3.0,"{'sb': 0.5, 'sd': 0.9, 'mu': 0.1}",0.0,0.0
865,865,R,3.0,"{'sb': 0.5, 'sd': 0.9, 'mu': 0.1}",0.0,0.0
866,866,R,3.0,"{'sb': 0.5, 'sd': 0.9, 'mu': 0.1}",0.0,0.0
867,867,R,3.0,"{'sb': 0.5, 'sd': 0.9, 'mu': 0.1}",0.0,0.0
868,868,R,3.0,"{'sb': 0.5, 'sd': 0.9, 'mu': 0.1}",0.0,0.0
869,869,R,3.0,"{'sb': 0.5, 'sd': 0.9, 'mu': 0.1}",0.0,0.0
870,870,R,3.0,"{'sb': 0.5, 'sd': 0.9, 'mu': 0.1}",0.0,0.0
871,871,R,3.0,"{'sb': 0.5, 'sd': 0.9, 'mu': 0.1}",0.0,0.0
872,872,R,3.0,"{'sb': 0.5, 'sd': 0.9, 'mu': 0.1}",0.0,0.0
873,873,R,3.0,"{'sb': 0.5, 'sd': 0.9, 'mu': 0.1}",0.0,0.0
874,874,R,3.0,"{'sb': 0.5, 'sd': 0.9, 'mu': 0.1}",0.0,0.0
875,875,R,3.0,"{'sb': 0.5, 'sd': 0.9, 'mu': 0.1}",0.0,0.0
876,876,R,3.0,"{'sb': 0.5, 'sd': 0.9, 'mu': 0.1}",0.0,0.0
877,877,R,3.0,"{'sb': 0.5, 'sd': 0.9, 'mu': 0.1}",0.0,0.0
878,878,R,3.0,"{'sb': 0.5, 'sd': 0.9, 'mu': 0.1}",0.0,0.0
879,879,R,3.0,"{'sb': 0.5, 'sd': 0.9, 'mu': 0.1}",0.0,0.0
880,880,R,3.0,"{'sb': 0.5, 'sd': 0.9, 'mu': 0.1}",0.0,0.0
881,881,R,3.0,"{'sb': 0.5, 'sd': 0.9, 'mu': 0.1}",0.0,0.0
882,882,R,3.0,"{'sb': 0.5, 'sd': 0.9, 'mu': 0.1}",0.0,0.0
883,883,R,3.0,"{'sb': 0.5, 'sd': 0.9, 'mu': 0.1}",0.0,0.0
884,884,R,3.0,"{'sb': 0.5, 'sd': 0.05, 'mu': 0.1}",0.0,4.0
885,885,R,3.0,"{'sb': 0.5, 'sd': 0.9, 'mu': 0.1}",0.0,0.0
886,886,R,3.0,"{'sb': 0.5, 'sd': 0.9, 'mu': 0.1}",0.0,0.0
887,887,R,3.0,"{'sb': 0.5, 'sd': 0.9, 'mu': 0.1}",0.0,0.0
888,888,R,3.0,"{'sb': 0.5, 'sd': 0.9, 'mu': 0.1}",0.0,0.0
889,889,R,3.0,"{'sb': 0.5, 'sd': 0.9, 'mu': 0.1}",0.0,0.0
890,890,R,3.0,"{'sb': 0.5, 'sd': 0.9, 'mu': 0.1}",0.0,0.0
891,891,R,3.0,"{'sb': 0.5, 'sd': 0.9, 'mu': 0.1}",0.0,0.0
892,892,R,3.0,"{'sb': 0.5, 'sd': 0.9, 'mu': 0.1}",0.0,0.0
893,893,R,3.0,"{'sb': 0.5, 'sd': 0.9, 'mu': 0.1}",0.0,0.0
894,894,R,3.0,"{'sb': 0.5, 'sd': 0.9, 'mu': 0.1}",0.0,0.0
895,895,R,3.0,"{'sb': 0.5, 'sd': 0.9, 'mu': 0.1}",0.0,0.0
896,896,R,3.0,"{'sb': 0.5, 'sd': 0.9, 'mu': 0.1}",0.0,0.0
897,897,R,3.0,"{'sb': 0.5, 'sd': 0.9, 'mu': 0.1}",0.0,0.0
898,898,R,3.0,"{'sb': 0.5, 'sd': 0.9, 'mu': 0.1}",0.0,0.0
899,899,R,3.0,"{'sb': 0.5, 'sd': 0.9, 'mu': 0.1}",0.0,0.0
900,900,R,2,"{'sb': 0.5, 'sd': 0.05, 'mu': 0.1}",0,2
901,901,R,2,"{'sb': 0.5, 'sd': 0.9, 'mu': 0.1}",0,0
902,902,R,2,"{'sb': 0.5, 'sd': 0.9, 'mu': 0.1}",0,0
903,903,R,2,"{'sb': 0.5, 'sd': 0.9, 'mu': 0.1}",0,0
904,904,R,2,"{'sb': 0.5, 'sd': 0.9, 'mu': 0.1}",0,0
905,905,R,2,"{'sb': 0.5, 'sd': 0.9, 'mu': 0.1}",0,0
906,906,R,2,"{'sb': 0.5, 'sd': 0.05, 'mu': 0.1}",0,1
907,907,R,2,"{'sb': 0.5, 'sd': 0.9, 'mu': 0.1}",0,0
908,908,R,2,"{'sb': 0.5, 'sd': 0.9, 'mu': 0.1}",0,0
909,909,R,2,"{'sb': 0.5, 'sd': 0.9, 'mu': 0.1}",0,0
910,910,R,2,"{'sb': 0.5, 'sd': 0.9, 'mu': 0.1}",0,0
911,911,R,2,"{'sb': 0.5, 'sd': 0.9, 'mu': 0.1}",0,0
912,912,R,2,"{'sb': 0.5, 'sd': 0.9, 'mu': 0.1}",0,0
913,913,R,2,"{'sb': 0.5, 'sd': 0.9, 'mu': 0.1}",0,0
914,914,R,2,"{'sb': 0.5, 'sd': 0.05, 'mu': 0.1}",0,2
915,915,R,2,"{'sb': 0.5, 'sd': 0.9, 'mu': 0.1}",0,0
916,916,R,2,"{'sb': 0.5, 'sd': 0.05, 'mu': 0.1}",0,1
917,917,R,2,"{'sb': 0.5, 'sd': 0.05, 'mu': 0.1}",0,4
918,918,R,2,"{'sb': 0.5, 'sd': 0.9, 'mu': 0.1}",0,0
919,919,R,2,"{'sb': 0.5, 'sd': 0.9, 'mu': 0.1}",0,0
920,920,R,2,"{'sb': 0.5, 'sd': 0.05, 'mu': 0.1}",0,5
921,921,R,2,"{'sb': 0.5, 'sd': 0.9, 'mu': 0.1}",0,0
922,922,R,2,"{'sb': 0.5, 'sd': 0.05, 'mu': 0.1}",0,5
923,923,R,2,"{'sb': 0.5, 'sd': 0.9, 'mu': 0.1}",0,0
924,924,R,2,"{'sb': 0.5, 'sd': 0.05, 'mu': 0.1}",0,4
925,925,R,2,"{'sb': 0.5, 'sd': 0.05, 'mu': 0.1}",0,3
926,926,R,2,"{'sb': 0.5, 'sd': 0.05, 'mu': 0.1}",0,3
927,927,R,2,"{'sb': 0.5, 'sd': 0.05, 'mu': 0.1}",0,0
928,928,R,2,"{'sb': 0.5, 'sd': 0.05, 'mu': 0.1}",0,1
929,929,R,2,"{'sb': 0.5, 'sd': 0.05, 'mu': 0.1}",0,4
930,930,R,2,"{'sb': 0.5, 'sd': 0.05, 'mu': 0.1}",0,1
931,931,R,2,"{'sb': 0.5, 'sd': 0.9, 'mu': 0.1}",0,0
932,932,R,2,"{'sb': 0.5, 'sd': 0.05, 'mu': 0.1}",0,3
933,933,R,2,"{'sb': 0.5, 'sd': 0.9, 'mu': 0.1}",0,0
934,934,R,2,"{'sb': 0.5, 'sd': 0.9, 'mu': 0.1}",0,0
935,935,R,2,"{'sb': 0.5, 'sd': 0.05, 'mu': 0.1}",0,1
936,936,R,2,"{'sb': 0.5, 'sd': 0.05, 'mu': 0.1}",0,4
937,937,R,2,"{'sb': 0.5, 'sd': 0.9, 'mu': 0.1}",0,0
938,938,R,2,"{'sb': 0.5, 'sd': 0.9, 'mu': 0.1}",0,0
939,939,R,2,"{'sb': 0.5, 'sd': 0.05, 'mu': 0.1}",0,0
940,940,R,2,"{'sb': 0.5, 'sd': 0.9, 'mu': 0.1}",0,0
941,941,R,2,"{'sb': 0.5, 'sd': 0.05, 'mu': 0.1}",0,4
942,942,R,2,"{'sb': 0.5, 'sd': 0.05, 'mu': 0.1}",0,0
943,943,R,2,"{'sb': 0.5, 'sd': 0.05, 'mu': 0.1}",0,5
944,944,R,2,"{'sb': 0.5, 'sd': 0.05, 'mu': 0.1}",0,4
945,945,R,2,"{'sb': 0.5, 'sd': 0.9, 'mu': 0.1}",0,0
946,946,R,2,"{'sb': 0.5, 'sd': 0.9, 'mu': 0.1}",0,0
947,947,R,2,"{'sb': 0.5, 'sd': 0.9, 'mu': 0.1}",0,0
948,948,R,2,"{'sb': 0.5, 'sd': 0.9, 'mu': 0.1}",0,0
949,949,R,2,"{'sb': 0.5, 'sd': 0.05, 'mu': 0.1}",0,0
950,950,R,2,"{'sb': 0.5, 'sd': 0.05, 'mu': 0.1}",0,0
951,951,R,2,"{'sb': 0.5, 'sd': 0.05, 'mu': 0.1}",0,2
952,952,R,2,"{'sb': 0.5, 'sd': 0.9, 'mu': 0.1}",0,0
953,953,R,2,"{'sb': 0.5, 'sd': 0.05, 'mu': 0.1}",0,5
954,954,R,2,"{'sb': 0.5, 'sd': 0.05, 'mu': 0.1}",0,1
955,955,R,2,"{'sb': 0.5, 'sd': 0.05, 'mu': 0.1}",0,5
956,956,R,2,"{'sb': 0.5, 'sd': 0.05, 'mu': 0.1}",0,3
957,957,R,2,"{'sb': 0.5, 'sd': 0.05, 'mu': 0.1}",0,0
958,958,R,2,"{'sb': 0.5, 'sd': 0.05, 'mu': 0.1}",0,1
959,959,R,2,"{'sb': 0.5, 'sd': 0.05, 'mu': 0.1}",0,2
960,960,R,2,"{'sb': 0.5, 'sd': 0.9, 'mu': 0.1}",0,0
961,961,R,2,"{'sb': 0.5, 'sd': 0.9, 'mu': 0.1}",0,0
962,962,R,2,"{'sb': 0.5, 'sd': 0.9, 'mu': 0.1}",0,0
963,963,R,2,"{'sb': 0.5, 'sd': 0.9, 'mu': 0.1}",0,0
964,964,R,2,"{'sb': 0.5, 'sd': 0.9, 'mu': 0.1}",0,0
965,965,R,2,"{'sb': 0.5, 'sd': 0.05, 'mu': 0.1}",0,1
966,966,R,2,"{'sb': 0.5, 'sd': 0.05, 'mu': 0.1}",0,4
967,967,R,2,"{'sb': 0.5, 'sd': 0.05, 'mu': 0.1}",0,5
968,968,R,2,"{'sb': 0.5, 'sd': 0.05, 'mu': 0.1}",0,0
969,969,R,2,"{'sb': 0.5, 'sd': 0.9, 'mu': 0.1}",0,0
970,970,R,2,"{'sb': 0.5, 'sd': 0.9, 'mu': 0.1}",0,0
971,971,R,2,"{'sb': 0.5, 'sd': 0.9, 'mu': 0.1}",0,0
972,972,R,2,"{'sb': 0.5, 'sd': 0.9, 'mu': 0.1}",0,0
973,973,R,2,"{'sb': 0.5, 'sd': 0.9, 'mu': 0.1}",0,0
974,974,R,2,"{'sb': 0.5, 'sd': 0.05, 'mu': 0.1}",0,5
975,975,R,2,"{'sb': 0.5, 'sd': 0.05, 'mu': 0.1}",0,4
976,976,R,2,"{'sb': 0.5, 'sd': 0.05, 'mu': 0.1}",0,2
977,977,R,2,"{'sb': 0.5, 'sd': 0.05, 'mu': 0.1}",0,1
978,978,R,2,"{'sb': 0.5, 'sd': 0.9, 'mu': 0.1}",0,0
979,979,R,2,"{'sb': 0.5, 'sd': 0.9, 'mu': 0.1}",0,0
980,980,R,2,"{'sb': 0.5, 'sd': 0.05, 'mu': 0.1}",0,1
981,981,R,2,"{'sb': 0.5, 'sd': 0.9, 'mu': 0.1}",0,0
982,982,R,2,"{'sb': 0.5, 'sd': 0.9, 'mu': 0.1}",0,0
983,983,R,2,"{'sb': 0.5, 'sd': 0.9, 'mu': 0.1}",0,0
984,984,R,2,"{'sb': 0.5, 'sd': 0.05, 'mu': 0.1}",0,1
985,985,R,2,"{'sb': 0.5, 'sd': 0.05, 'mu': 0.1}",0,2
986,986,R,2,"{'sb': 0.5, 'sd': 0.9, 'mu': 0.1}",0,0
987,987,R,2,"{'sb': 0.5, 'sd': 0.9, 'mu': 0.1}",0,0
988,988,R,2,"{'sb': 0.5, 'sd': 0.9, 'mu': 0.1}",0,0
989,989,R,2,"{'sb': 0.5, 'sd': 0.9, 'mu': 0.1}",0,0
990,990,R,2,"{'sb': 0.5, 'sd': 0.9, 'mu': 0.1}",0,0
991,991,R,2,"{'sb': 0.5, 'sd': 0.9, 'mu': 0.1}",0,0
992,992,R,2,"{'sb': 0.5, 'sd': 0.05, 'mu': 0.1}",0,3
993,993,R,2,"{'sb': 0.5, 'sd': 0.05, 'mu': 0.1}",0,1
994,994,R,2,"{'sb': 0.5, 'sd': 0.9, 'mu': 0.1}",0,0
995,995,R,2,"{'sb': 0.5, 'sd': 0.05, 'mu': 0.1}",0,0
996,996,R,2,"{'sb': 0.5, 'sd': 0.9, 'mu': 0.1}",0,0
997,997,R,2,"{'sb': 0.5, 'sd': 0.05, 'mu': 0.1}",0,2
998,998,R,2,"{'sb': 0.5, 'sd': 0.05, 'mu': 0.1}",0,3
999,999,R,2,"{'sb': 0.5, 'sd': 0.05, 'mu': 0.1}",0,3
